1000_1.txt,0.47058823529411764,0.5294117647058824,0.23529411764705882,0.11764705882352941,0.47058823529411764,0.11764705882352941,0.058823529411764705,0.0,0.7500000000000001,1.0,0.25,0.5,0.0,0,0.25,0.0,0.7500000000000001,0.5,1.0,0,0.37500000000000006,0.25,0.25,0.125,0.0,0.0,0.1111111111111111,0.0,0.6666666666666667,0.1111111111111111,0.1111111111111111,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000_2.txt,0.4666666666666667,0.5333333333333333,0.2,0.3333333333333333,0.3333333333333333,0.13333333333333333,0.0,0.0,0.0,0.8,0.2,1.0,0,0,1.0,0.2,0.8,0.0,0,0,0.0,0.5714285714285714,0.14285714285714285,0.2857142857142857,0.0,0.0,0.375,0.125,0.5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000_3.txt,0.48148148148148145,0.5185185185185185,0.3333333333333333,0.2222222222222222,0.25925925925925924,0.07407407407407407,0.1111111111111111,0.0,0.4444444444444444,0.3333333333333333,0.2857142857142857,1.0,1.0,0,0.5555555555555556,0.6666666666666666,0.7142857142857143,0.0,0.0,0,0.3076923076923077,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.23076923076923078,0.0,0.35714285714285715,0.2857142857142857,0.35714285714285715,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000_4.txt,0.5,0.5,0.46153846153846156,0.15384615384615385,0.2692307692307692,0.0,0.11538461538461539,0.0,0.8333333333333334,0.25,0.28571428571428575,0,0.0,0,0.16666666666666666,0.75,0.7142857142857144,0,1.0,0,0.7692307692307693,0.07692307692307693,0.15384615384615385,0.0,0.0,0.0,0.15384615384615385,0.23076923076923078,0.38461538461538464,0.0,0.23076923076923078,0.0,4,1,0,0,0,0,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001_1.txt,0.42857142857142855,0.5714285714285714,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.75,0.25,0.0,0.5,0.5,0,0.25,0.75,1.0,0.5,0.5,0,0.5,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.125,0.375,0.25,0.125,0.125,0.0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001_2.txt,0.3333333333333333,0.6666666666666666,0.5555555555555556,0.0,0.3333333333333333,0.1111111111111111,0.0,0.0,0.39999999999999997,0,0.0,1.0,0,0,0.6,0,1.0,0.0,0,0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001_3.txt,0.6190476190476191,0.38095238095238093,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.8888888888888888,0.5,0.3333333333333333,0,0,0,0.1111111111111111,0.5,0.6666666666666666,0,0,0,0.6153846153846153,0.23076923076923075,0.15384615384615383,0.0,0.0,0.0,0.125,0.375,0.5,0.0,0.0,0.0,3,1,0,0,0,0,0,3,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001_4.txt,0.2916666666666667,0.7083333333333334,0.3333333333333333,0.041666666666666664,0.25,0.3333333333333333,0.041666666666666664,0.0,0.25,0.0,0.0,0.5,1.0,0,0.75,1.0,1.0,0.5,0.0,0,0.2857142857142857,0.0,0.0,0.5714285714285714,0.14285714285714285,0.0,0.3529411764705882,0.0588235294117647,0.3529411764705882,0.2352941176470588,0.0,0.0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1002_1.txt,0.5161290322580645,0.4838709677419355,0.1935483870967742,0.22580645161290322,0.25806451612903225,0.03225806451612903,0.2903225806451613,0.0,0.5,0.42857142857142855,0.25,1.0,0.7777777777777777,0,0.5,0.5714285714285714,0.75,0.0,0.2222222222222222,0,0.1875,0.1875,0.125,0.0625,0.4375,0.0,0.19999999999999998,0.26666666666666666,0.39999999999999997,0.0,0.13333333333333333,0.0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1002_2.txt,0.41935483870967744,0.5806451612903226,0.06451612903225806,0.25806451612903225,0.3870967741935484,0.0,0.2903225806451613,0.0,0.5,0.25,0.3333333333333333,0,0.6666666666666666,0,0.5,0.75,0.6666666666666666,0,0.3333333333333333,0,0.07692307692307691,0.15384615384615383,0.30769230769230765,0.0,0.4615384615384615,0.0,0.05555555555555555,0.3333333333333333,0.4444444444444444,0.0,0.16666666666666666,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,2,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
