1000_1.txt,260.0,76.64,85.06,29.06,47.08,23.64,15.38,82.31,52.31,15.0,6.92,1.92,3.46,0.77,0.0,0.77,8.08,10.38,11.92,6.15,4.62,7.31,0.0,14.23,3.85,1.92,3.46,1.54,3.46,2.69,1.92,0.77,0.0,0.38,0.38,10.0,0.0,0.0,0.0,0.0,9.23,1.92,3.08,1.15,2.31,0.0,1.92,1.54,1.15,0.38,0.0,0.77,0.38,0.38,0.0,0.0,5.77,4.23,1.15,0.38,0.0,0.0,4.62,10.0,0.0,13.08,0.77,6.92,5.38,2.69,0.38,0.0,0.0,2.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.69,2.69,5.38,0.38,0.0,1.54,0.0,0.38,0.77,0.77,0.77,0.0,0.47058823529411764,0.5294117647058824,0.23529411764705882,0.11764705882352941,0.47058823529411764,0.11764705882352941,0.058823529411764705,0.0,0.7500000000000001,1.0,0.25,0.5,0.0,0.0,0.25,0.0,0.7500000000000001,0.5,1.0,0.0,0.37500000000000006,0.25,0.25,0.125,0.0,0.0,0.1111111111111111,0.0,0.6666666666666667,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03282828282828283,0.16414141414141414,0.0025252525252525255,0.012626262626262626,0.21464646464646464,0.012626262626262626,0.11363636363636363,0.022727272727272728,0.05303030303030303,0.0025252525252525255,0.0025252525252525255,0.28535353535353536,0.0025252525252525255,0.0025252525252525255,0.012626262626262626,0.0025252525252525255,0.0025252525252525255,0.0025252525252525255,0.03282828282828283,0.022727272727272728
1000_2.txt,153.0,89.65,37.19,28.81,83.75,25.5,23.53,83.66,53.59,9.15,2.61,0.65,0.65,0.0,0.0,1.31,6.54,11.11,17.65,7.19,3.92,9.8,1.96,13.07,7.84,7.19,1.96,1.31,2.61,4.58,3.92,0.65,0.0,0.0,0.0,3.27,0.0,0.0,0.0,0.0,13.07,2.61,2.61,2.61,1.31,1.31,4.58,1.31,0.0,0.65,0.0,1.96,0.65,0.65,0.0,0.65,4.58,1.96,1.31,1.96,1.31,0.0,1.96,10.46,0.0,12.42,1.31,9.8,1.31,1.96,3.27,0.0,0.0,2.61,0.0,0.65,0.0,0.0,0.65,0.0,0.0,13.07,3.92,3.92,0.65,0.0,0.0,0.0,0.65,0.0,3.27,0.0,0.65,0.4666666666666667,0.5333333333333333,0.2,0.3333333333333333,0.3333333333333333,0.13333333333333333,0.0,0.0,0.0,0.8,0.2,1.0,0.0,0.0,1.0,0.2,0.8,0.0,0.0,0.0,0.0,0.5714285714285714,0.14285714285714285,0.2857142857142857,0.0,0.0,0.375,0.125,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003787878787878788,0.1856060606060606,0.003787878787878788,0.003787878787878788,0.07954545454545454,0.003787878787878788,0.23106060606060605,0.003787878787878788,0.03409090909090909,0.23106060606060605,0.01893939393939394,0.003787878787878788,0.003787878787878788,0.01893939393939394,0.003787878787878788,0.003787878787878788,0.003787878787878788,0.04924242424242424,0.0946969696969697,0.01893939393939394
1000_3.txt,274.0,89.16,68.23,58.33,79.11,30.44,24.82,83.21,51.09,9.49,4.38,2.19,2.19,0.0,0.0,0.0,5.11,9.12,16.79,7.3,4.01,8.39,0.36,12.04,4.01,1.46,0.36,2.19,1.09,3.65,3.28,0.36,0.0,0.0,0.0,6.2,0.0,0.0,0.0,0.0,6.93,2.55,1.46,0.0,0.36,1.46,1.09,4.01,1.82,1.46,0.36,1.46,0.0,0.36,0.73,0.36,8.03,3.65,2.19,1.09,1.46,0.0,3.65,8.03,2.19,16.42,1.09,9.49,6.2,3.28,1.82,0.36,0.0,1.46,0.0,0.36,0.0,0.0,0.0,0.36,0.0,8.39,2.55,2.55,0.0,0.0,0.73,0.0,0.0,0.0,2.55,0.0,0.0,0.48148148148148145,0.5185185185185185,0.3333333333333333,0.2222222222222222,0.25925925925925924,0.07407407407407407,0.1111111111111111,0.0,0.4444444444444444,0.3333333333333333,0.2857142857142857,1.0,1.0,0.0,0.5555555555555556,0.6666666666666666,0.7142857142857143,0.0,0.0,0.0,0.3076923076923077,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.23076923076923078,0.0,0.35714285714285715,0.2857142857142857,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009541984732824428,0.01717557251908397,0.0019083969465648854,0.0019083969465648854,0.0019083969465648854,0.0019083969465648854,0.7347328244274809,0.0019083969465648854,0.0019083969465648854,0.0019083969465648854,0.09351145038167939,0.01717557251908397,0.0019083969465648854,0.0019083969465648854,0.0019083969465648854,0.0019083969465648854,0.009541984732824428,0.09351145038167939,0.0019083969465648854,0.0019083969465648854
1000_4.txt,282.0,95.99,73.84,35.64,72.27,23.5,18.79,82.62,47.16,5.67,2.13,0.71,1.06,0.0,0.0,0.35,3.55,9.57,16.67,6.03,3.55,6.38,1.06,9.93,4.96,2.13,0.35,3.55,2.48,3.19,2.84,0.35,0.0,0.0,0.0,8.16,0.0,0.35,0.0,0.0,8.87,0.35,2.84,0.71,3.9,1.06,1.06,3.55,1.06,2.13,0.35,0.0,0.0,0.0,0.0,0.0,7.45,2.13,3.55,1.06,1.06,0.35,4.61,5.67,0.0,17.38,0.71,7.09,8.87,4.26,3.55,0.0,0.0,1.77,0.0,1.06,0.0,0.71,0.35,0.0,0.0,13.12,4.26,3.9,0.35,0.35,0.0,0.0,0.71,0.71,0.0,2.84,0.0,0.5,0.5,0.46153846153846156,0.15384615384615385,0.2692307692307692,0.0,0.11538461538461539,0.0,0.8333333333333334,0.25,0.28571428571428575,0.0,0.0,0.0,0.16666666666666666,0.75,0.7142857142857144,0.0,1.0,0.0,0.7692307692307693,0.07692307692307693,0.15384615384615385,0.0,0.0,0.0,0.15384615384615385,0.23076923076923078,0.38461538461538464,0.0,0.23076923076923078,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064453125,0.322265625,0.056640625,0.009765625,0.001953125,0.001953125,0.369140625,0.001953125,0.001953125,0.001953125,0.041015625,0.001953125,0.080078125,0.001953125,0.001953125,0.033203125,0.001953125,0.001953125,0.001953125,0.001953125
1001_1.txt,136.0,65.31,64.36,33.13,38.87,34.0,27.21,76.47,48.53,15.44,9.56,5.15,0.0,2.94,1.47,0.0,5.88,5.88,11.76,6.62,4.41,5.88,0.74,10.29,5.15,1.47,3.68,2.94,1.47,5.88,2.94,2.21,0.0,0.74,0.0,8.09,0.0,0.0,0.0,1.47,8.82,2.21,2.94,0.0,1.47,2.21,1.47,2.94,1.47,0.0,0.0,0.74,0.74,0.0,0.0,0.0,3.68,0.0,0.74,1.47,0.74,0.74,4.41,7.35,0.0,11.03,2.21,5.88,2.94,2.94,0.0,0.0,0.0,2.21,0.0,1.47,0.0,1.47,0.0,0.0,0.0,23.53,12.5,2.21,0.0,0.0,0.0,0.0,2.94,0.0,1.47,1.47,2.94,0.42857142857142855,0.5714285714285714,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.75,0.25,0.0,0.5,0.5,0.0,0.25,0.75,1.0,0.5,0.5,0.0,0.5,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.125,0.375,0.25,0.125,0.125,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10080645161290322,0.0846774193548387,0.004032258064516129,0.004032258064516129,0.004032258064516129,0.004032258064516129,0.004032258064516129,0.004032258064516129,0.020161290322580645,0.004032258064516129,0.1975806451612903,0.004032258064516129,0.004032258064516129,0.05241935483870968,0.004032258064516129,0.036290322580645164,0.004032258064516129,0.020161290322580645,0.06854838709677419,0.375
1001_2.txt,128.0,97.03,68.03,85.48,55.21,42.67,17.97,86.72,46.88,6.25,3.91,1.56,0.78,0.0,0.78,0.78,2.34,10.16,16.41,3.91,3.91,7.03,0.0,12.5,3.12,1.56,1.56,1.56,3.91,3.12,2.34,0.78,0.0,0.78,0.0,7.81,0.0,0.0,0.78,1.56,8.59,2.34,0.78,1.56,5.47,0.78,2.34,1.56,0.78,0.78,0.0,0.0,0.0,0.0,0.0,0.0,8.59,0.78,3.12,3.91,3.12,0.0,1.56,7.81,1.56,23.44,3.12,14.84,6.25,7.03,3.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.19,14.06,1.56,0.0,0.0,0.0,0.0,0.78,0.0,0.78,0.0,0.0,0.3333333333333333,0.6666666666666666,0.5555555555555556,0.0,0.3333333333333333,0.1111111111111111,0.0,0.0,0.39999999999999997,0.0,0.0,1.0,0.0,0.0,0.6,0.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003968253968253968,0.06746031746031746,0.003968253968253968,0.03571428571428571,0.003968253968253968,0.003968253968253968,0.051587301587301584,0.003968253968253968,0.003968253968253968,0.08333333333333333,0.0992063492063492,0.003968253968253968,0.003968253968253968,0.003968253968253968,0.03571428571428571,0.03571428571428571,0.2261904761904762,0.01984126984126984,0.08333333333333333,0.2261904761904762
1001_3.txt,174.0,78.78,67.71,40.39,97.32,34.8,19.54,82.76,45.98,12.64,7.47,3.45,0.57,0.0,1.72,1.72,5.17,8.62,11.49,5.17,4.02,7.47,0.57,10.92,5.17,3.45,2.87,1.15,3.45,6.32,5.75,0.57,0.0,0.0,0.57,10.34,0.0,0.0,0.57,1.15,12.07,1.72,1.72,1.15,2.3,4.6,2.3,1.72,0.57,0.57,0.57,1.72,0.0,0.57,0.0,0.57,7.47,2.3,1.72,2.87,2.3,0.0,1.72,8.62,1.15,14.94,2.87,8.05,4.02,4.02,1.15,0.0,1.72,1.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.44,17.24,4.6,0.0,0.0,0.0,0.0,1.15,0.0,0.57,1.15,1.72,0.6190476190476191,0.38095238095238093,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.8888888888888888,0.5,0.3333333333333333,0.0,0.0,0.0,0.1111111111111111,0.5,0.6666666666666666,0.0,0.0,0.0,0.6153846153846153,0.23076923076923075,0.15384615384615383,0.0,0.0,0.0,0.125,0.375,0.5,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003125,0.003125,0.015625,0.003125,0.103125,0.003125,0.103125,0.003125,0.003125,0.003125,0.053125,0.003125,0.003125,0.078125,0.003125,0.003125,0.053125,0.003125,0.028125,0.528125
1001_4.txt,177.0,71.51,61.13,22.08,90.77,16.09,22.03,81.36,49.72,8.47,2.82,1.13,0.56,0.56,0.0,0.56,5.65,6.78,12.43,7.91,7.34,7.34,1.13,15.82,3.95,1.13,2.82,2.26,3.95,5.08,4.52,0.56,0.0,0.56,0.0,9.04,0.0,0.0,0.0,0.0,12.99,2.82,0.56,2.82,5.08,1.13,5.08,2.26,0.56,1.69,0.0,3.95,1.13,1.13,0.0,2.26,3.95,0.56,1.13,1.69,0.56,0.0,0.56,11.3,0.56,10.17,2.82,6.21,1.69,2.26,0.0,0.0,0.56,0.0,0.0,1.69,0.0,0.0,0.0,1.69,0.0,22.6,12.99,6.78,0.0,0.0,1.13,0.0,0.0,0.0,1.69,0.0,0.0,0.2916666666666667,0.7083333333333334,0.3333333333333333,0.041666666666666664,0.25,0.3333333333333333,0.041666666666666664,0.0,0.25,0.0,0.0,0.5,1.0,0.0,0.75,1.0,1.0,0.5,0.0,0.0,0.2857142857142857,0.0,0.0,0.5714285714285714,0.14285714285714285,0.0,0.3529411764705882,0.0588235294117647,0.3529411764705882,0.2352941176470588,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003289473684210526,0.04276315789473684,0.01644736842105263,0.09539473684210527,0.029605263157894735,0.029605263157894735,0.01644736842105263,0.029605263157894735,0.01644736842105263,0.003289473684210526,0.08223684210526316,0.003289473684210526,0.01644736842105263,0.003289473684210526,0.003289473684210526,0.01644736842105263,0.2138157894736842,0.003289473684210526,0.01644736842105263,0.35855263157894735
1002_1.txt,296.0,97.29,30.62,86.81,25.77,29.6,21.28,86.49,48.65,7.09,5.74,5.07,0.0,0.34,0.0,0.34,1.35,7.43,20.61,6.08,5.07,2.7,1.01,10.47,3.72,1.35,1.69,2.03,2.36,6.76,3.38,3.38,0.0,1.35,1.35,3.72,0.68,0.0,0.0,0.68,12.84,4.05,2.03,0.34,3.38,2.03,3.04,3.38,2.36,0.68,0.34,6.42,1.35,4.73,0.0,0.34,4.05,1.35,0.68,2.03,0.34,0.0,2.7,8.11,0.34,15.88,0.34,11.15,4.39,2.03,1.01,1.35,0.34,2.03,0.0,0.34,0.0,0.0,0.34,0.0,0.0,8.45,1.01,1.69,0.0,0.0,2.03,0.34,1.01,0.0,1.69,0.68,0.0,0.5161290322580645,0.4838709677419355,0.1935483870967742,0.22580645161290322,0.25806451612903225,0.03225806451612903,0.2903225806451613,0.0,0.5,0.42857142857142855,0.25,1.0,0.7777777777777777,0.0,0.5,0.5714285714285714,0.75,0.0,0.2222222222222222,0.0,0.1875,0.1875,0.125,0.0625,0.4375,0.0,0.19999999999999998,0.26666666666666666,0.39999999999999997,0.0,0.13333333333333333,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016544117647058824,0.001838235294117647,0.009191176470588236,0.016544117647058824,0.7886029411764706,0.001838235294117647,0.02389705882352941,0.001838235294117647,0.02389705882352941,0.001838235294117647,0.02389705882352941,0.016544117647058824,0.001838235294117647,0.009191176470588236,0.001838235294117647,0.009191176470588236,0.03125,0.001838235294117647,0.016544117647058824,0.001838235294117647
1002_2.txt,233.0,93.26,41.52,21.71,6.59,23.3,21.46,81.12,39.91,6.87,3.43,2.15,0.43,0.0,0.86,0.0,3.43,5.58,15.88,3.0,2.58,5.58,3.43,9.44,6.01,2.15,2.15,3.43,3.86,6.44,2.15,3.86,0.0,1.72,1.72,7.73,0.0,0.0,0.0,0.86,11.16,1.72,1.72,0.43,3.86,0.43,4.72,3.43,0.43,1.29,1.72,7.73,1.72,4.72,0.43,1.29,5.15,0.86,1.72,3.0,0.0,0.0,3.43,6.01,0.43,9.01,0.0,6.87,2.15,5.15,0.43,1.29,1.72,4.72,0.43,0.43,0.0,0.0,0.43,0.0,0.0,21.46,2.58,6.01,0.86,0.0,2.15,0.43,1.72,0.0,3.43,4.29,0.0,0.41935483870967744,0.5806451612903226,0.06451612903225806,0.25806451612903225,0.3870967741935484,0.0,0.2903225806451613,0.0,0.5,0.25,0.3333333333333333,0.0,0.6666666666666666,0.0,0.5,0.75,0.6666666666666666,0.0,0.3333333333333333,0.0,0.07692307692307691,0.15384615384615383,0.30769230769230765,0.0,0.4615384615384615,0.0,0.05555555555555555,0.3333333333333333,0.4444444444444444,0.0,0.16666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020325203252032522,0.01016260162601626,0.0020325203252032522,0.0020325203252032522,0.790650406504065,0.0020325203252032522,0.0020325203252032522,0.026422764227642278,0.034552845528455285,0.0020325203252032522,0.034552845528455285,0.0020325203252032522,0.0020325203252032522,0.0020325203252032522,0.0020325203252032522,0.0020325203252032522,0.034552845528455285,0.01016260162601626,0.0020325203252032522,0.034552845528455285
